index,label_id,label,split
1468,8,ship,train
1469,7,horse,train
1470,0,airplane,train
1471,4,deer,train
1472,9,truck,train
1473,0,airplane,train
1474,5,dog,train
1475,2,bird,train
1476,1,automobile,train
1477,0,airplane,train
1478,2,bird,train
1479,8,ship,train
1480,8,ship,train
1481,0,airplane,train
1482,5,dog,train
1483,7,horse,train
1484,6,frog,train
1485,6,frog,train
1486,5,dog,train
1487,3,cat,train
1488,7,horse,train
1489,7,horse,train
1490,7,horse,train
1491,4,deer,train
1492,2,bird,train
1493,0,airplane,train
1494,1,automobile,train
1495,7,horse,train
1496,3,cat,train
1497,2,bird,train
1498,7,horse,train
1499,3,cat,train
1500,2,bird,train
1501,2,bird,train
1502,1,automobile,train
1503,5,dog,train
1504,9,truck,train
1505,9,truck,train
1506,8,ship,train
1507,0,airplane,train
1508,8,ship,train
1509,4,deer,train
1510,3,cat,train
1511,3,cat,train
1512,8,ship,train
1513,5,dog,train
1514,0,airplane,train
1515,8,ship,train
1516,4,deer,train
1517,5,dog,train
1518,7,horse,train
1519,5,dog,train
1520,1,automobile,train
1521,5,dog,train
1522,0,airplane,train
1523,2,bird,train
1524,0,airplane,train
1525,5,dog,train
1526,4,deer,train
1527,2,bird,train
1528,3,cat,train
1529,6,frog,train
1530,2,bird,train
1531,6,frog,train
1532,2,bird,train
1533,2,bird,train
1534,3,cat,train
1535,4,deer,train
1536,6,frog,train
1537,6,frog,train
1538,5,dog,train
1539,3,cat,train
1540,0,airplane,train
1541,1,automobile,train
1542,2,bird,train
1543,7,horse,train
1544,7,horse,train
1545,5,dog,train
1546,3,cat,train
1547,1,automobile,train
1548,1,automobile,train
1549,7,horse,train
1550,6,frog,train
1551,1,automobile,train
1552,6,frog,train
1553,3,cat,train
1554,3,cat,train
1555,3,cat,train
1556,3,cat,train
1557,4,deer,train
1558,8,ship,train
1559,1,automobile,train
1560,0,airplane,train
1561,7,horse,train
1562,7,horse,train
1563,6,frog,train
1564,8,ship,train
1565,1,automobile,train
1566,2,bird,train
1567,5,dog,train
1568,3,cat,train
1569,4,deer,train
1570,1,automobile,train
1571,1,automobile,train
1572,9,truck,train
1573,3,cat,train
1574,1,automobile,train
1575,4,deer,train
1576,2,bird,train
1577,7,horse,train
1578,1,automobile,train
1579,6,frog,train
1580,5,dog,train
1581,7,horse,train
1582,7,horse,train
1583,7,horse,train
1584,6,frog,train
1585,6,frog,train
1586,1,automobile,train
1587,9,truck,train
1588,5,dog,train
1589,0,airplane,train
1590,9,truck,train
1591,5,dog,train
1592,7,horse,train
1593,0,airplane,train
1594,0,airplane,train
1595,4,deer,train
1596,6,frog,train
1597,8,ship,train
1598,0,airplane,train
1599,1,automobile,train
1600,5,dog,train
1601,0,airplane,train
1602,9,truck,train
1603,3,cat,train
1604,1,automobile,train
1605,1,automobile,train
1606,2,bird,train
1607,0,airplane,train
1608,3,cat,train
1609,2,bird,train
1610,9,truck,train
1611,1,automobile,train
1612,9,truck,train
1613,6,frog,train
1614,2,bird,train
1615,4,deer,train
1616,8,ship,train
1617,8,ship,train
1618,5,dog,train
1619,9,truck,train
1620,2,bird,train
1621,1,automobile,train
1622,9,truck,train
1623,4,deer,train
1624,4,deer,train
1625,3,cat,train
1626,0,airplane,train
1627,6,frog,train
1628,6,frog,train
1629,0,airplane,train
1630,4,deer,train
1631,1,automobile,train
1632,0,airplane,train
1633,9,truck,train
1634,5,dog,train
1635,6,frog,train
1636,5,dog,train
1637,6,frog,train
1638,9,truck,train
1639,4,deer,train
1640,4,deer,train
1641,2,bird,train
1642,6,frog,train
1643,8,ship,train
1644,4,deer,train
1645,7,horse,train
1646,6,frog,train
1647,5,dog,train
1648,9,truck,train
1649,8,ship,train
1650,7,horse,train
1651,1,automobile,train
1652,9,truck,train
1653,5,dog,train
1654,4,deer,train
1655,3,cat,train
1656,5,dog,train
1657,4,deer,train
1658,3,cat,train
1659,4,deer,train
1660,1,automobile,train
1661,5,dog,train
1662,5,dog,train
1663,4,deer,train
1664,0,airplane,train
1665,8,ship,train
1666,4,deer,train
1667,4,deer,train
1668,0,airplane,train
1669,9,truck,train
1670,2,bird,train
1671,8,ship,train
1672,9,truck,train
1673,8,ship,train
1674,0,airplane,train
1675,2,bird,train
1676,2,bird,train
1677,2,bird,train
1678,6,frog,train
1679,7,horse,train
1680,8,ship,train
1681,1,automobile,train
1682,9,truck,train
1683,8,ship,train
1684,0,airplane,train
1685,3,cat,train
1686,8,ship,train
1687,6,frog,train
1688,8,ship,train
1689,1,automobile,train
1690,6,frog,train
1691,5,dog,train
1692,4,deer,train
1693,2,bird,train
1694,1,automobile,train
1695,4,deer,train
1696,3,cat,train
1697,9,truck,train
1698,7,horse,train
1699,8,ship,train
1700,3,cat,train
1701,0,airplane,train
1702,8,ship,train
1703,3,cat,train
1704,4,deer,train
1705,2,bird,train
1706,9,truck,train
1707,1,automobile,train
1708,0,airplane,train
1709,0,airplane,train
1710,3,cat,train
1711,0,airplane,train
1712,4,deer,train
1713,5,dog,train
1714,9,truck,train
1715,0,airplane,train
1716,7,horse,train
1717,5,dog,train
1718,9,truck,train
1719,5,dog,train
1720,8,ship,train
1721,8,ship,train
1722,6,frog,train
1723,3,cat,train
1724,1,automobile,train
1725,9,truck,train
1726,5,dog,train
1727,2,bird,train
1728,4,deer,train
1729,7,horse,train
1730,6,frog,train
1731,1,automobile,train
1732,8,ship,train
1733,6,frog,train
1734,9,truck,train
1735,3,cat,train
1736,1,automobile,train
1737,3,cat,train
1738,7,horse,train
1739,4,deer,train
1740,0,airplane,train
1741,6,frog,train
1742,7,horse,train
1743,6,frog,train
1744,9,truck,train
1745,2,bird,train
1746,4,deer,train
1747,1,automobile,train
1748,9,truck,train
1749,8,ship,train
1750,5,dog,train
1751,8,ship,train
1752,2,bird,train
1753,2,bird,train
1754,5,dog,train
1755,0,airplane,train
1756,2,bird,train
1757,0,airplane,train
1758,7,horse,train
1759,0,airplane,train
1760,6,frog,train
1761,6,frog,train
1762,4,deer,train
1763,8,ship,train
1764,7,horse,train
1765,9,truck,train
1766,6,frog,train
1767,9,truck,train
1768,2,bird,train
1769,3,cat,train
1770,8,ship,train
1771,8,ship,train
1772,3,cat,train
1773,9,truck,train
1774,9,truck,train
1775,8,ship,train
1776,7,horse,train
1777,2,bird,train
1778,3,cat,train
1779,5,dog,train
1780,5,dog,train
1781,1,automobile,train
1782,8,ship,train
1783,7,horse,train
1784,4,deer,train
1785,3,cat,train
1786,5,dog,train
1787,2,bird,train
1788,2,bird,train
1789,2,bird,train
1790,1,automobile,train
1791,4,deer,train
1792,2,bird,train
1793,2,bird,train
1794,8,ship,train
1795,4,deer,train
1796,9,truck,train
1797,8,ship,train
1798,2,bird,train
1799,1,automobile,train
1800,2,bird,train
1801,5,dog,train
1802,6,frog,train
1803,3,cat,train
1804,4,deer,train
1805,5,dog,train
1806,7,horse,train
1807,6,frog,train
1808,7,horse,train
1809,6,frog,train
1810,5,dog,train
1811,0,airplane,train
1812,2,bird,train
1813,4,deer,train
1814,4,deer,train
1815,3,cat,train
1816,0,airplane,train
1817,4,deer,train
1818,2,bird,train
1819,6,frog,train
1820,1,automobile,train
1821,8,ship,train
1822,8,ship,train
1823,3,cat,train
1824,0,airplane,train
1825,7,horse,train
1826,4,deer,train
1827,9,truck,train
1828,7,horse,train
1829,9,truck,train
1830,2,bird,train
1831,0,airplane,train
1832,4,deer,train
1833,7,horse,train
1834,3,cat,train
1835,7,horse,train
1836,6,frog,train
1837,6,frog,train
1838,2,bird,train
1839,3,cat,train
1840,7,horse,train
1841,3,cat,train
1842,6,frog,train
1843,8,ship,train
1844,2,bird,train
1845,3,cat,train
1846,3,cat,train
1847,5,dog,train
1848,5,dog,train
1849,5,dog,train
1850,2,bird,train
1851,4,deer,train
1852,2,bird,train
1853,8,ship,train
1854,7,horse,train
1855,4,deer,train
1856,3,cat,train
1857,7,horse,train
1858,7,horse,train
1859,8,ship,train
1860,5,dog,train
1861,2,bird,train
1862,8,ship,train
1863,4,deer,train
1864,3,cat,train
1865,5,dog,train
1866,4,deer,train
1867,2,bird,train
1868,9,truck,train
1869,1,automobile,train
1870,4,deer,train
1871,0,airplane,train
1872,0,airplane,train
1873,5,dog,train
1874,6,frog,train
1875,5,dog,train
1876,6,frog,train
1877,8,ship,train
1878,0,airplane,train
1879,3,cat,train
1880,4,deer,train
1881,4,deer,train
1882,4,deer,train
1883,2,bird,train
1884,2,bird,train
1885,0,airplane,train
1886,5,dog,train
1887,0,airplane,train
1888,3,cat,train
1889,4,deer,train
1890,7,horse,train
1891,7,horse,train
1892,3,cat,train
1893,9,truck,train
1894,7,horse,train
1895,3,cat,train
1896,7,horse,train
1897,3,cat,train
1898,7,horse,train
1899,7,horse,train
1900,7,horse,train
1901,1,automobile,train
1902,7,horse,train
1903,4,deer,train
1904,4,deer,train
1905,7,horse,train
1906,9,truck,train
1907,1,automobile,train
1908,7,horse,train
1909,7,horse,train
1910,4,deer,train
1911,5,dog,train
1912,9,truck,train
1913,0,airplane,train
1914,8,ship,train
1915,7,horse,train
1916,3,cat,train
1917,6,frog,train
1918,2,bird,train
1919,3,cat,train
1920,8,ship,train
1921,2,bird,train
1922,5,dog,train
1923,4,deer,train
1924,8,ship,train
1925,4,deer,train
1926,0,airplane,train
1927,7,horse,train
1928,5,dog,train
1929,2,bird,train
1930,7,horse,train
1931,7,horse,train
1932,2,bird,train
1933,6,frog,train
1934,4,deer,train
1935,0,airplane,train
1936,2,bird,train
1937,4,deer,train
1938,3,cat,train
1939,8,ship,train
1940,9,truck,train
1941,4,deer,train
1942,5,dog,train
1943,5,dog,train
1944,6,frog,train
1945,7,horse,train
1946,1,automobile,train
1947,9,truck,train
1948,6,frog,train
1949,5,dog,train
1950,0,airplane,train
1951,3,cat,train
1952,4,deer,train
1953,4,deer,train
1954,0,airplane,train
1955,6,frog,train
1956,6,frog,train
1957,8,ship,train
1958,3,cat,train
1959,6,frog,train
1960,0,airplane,train
1961,3,cat,train
1962,3,cat,train
1963,3,cat,train
1964,8,ship,train
1965,3,cat,train
1966,3,cat,train
1967,8,ship,train
1968,4,deer,train
1969,3,cat,train
1970,8,ship,train
1971,2,bird,train
1972,9,truck,train
1973,1,automobile,train
1974,4,deer,train
1975,9,truck,train
1976,5,dog,train
1977,0,airplane,train
1978,6,frog,train
1979,5,dog,train
1980,0,airplane,train
1981,2,bird,train
1982,6,frog,train
1983,5,dog,train
1984,4,deer,train
1985,1,automobile,train
1986,5,dog,train
1987,9,truck,train
1988,0,airplane,train
1989,6,frog,train
1990,2,bird,train
1991,5,dog,train
1992,4,deer,train
1993,5,dog,train
1994,8,ship,train
1995,2,bird,train
1996,8,ship,train
1997,7,horse,train
1998,5,dog,train
1999,0,airplane,train
2000,7,horse,train
2001,9,truck,train
2002,9,truck,train
2003,8,ship,train
2004,2,bird,train
2005,1,automobile,train
2006,0,airplane,train
2007,2,bird,train
2008,7,horse,train
2009,5,dog,train
2010,0,airplane,train
2011,3,cat,train
2012,8,ship,train
2013,5,dog,train
2014,0,airplane,train
2015,7,horse,train
2016,9,truck,train
2017,5,dog,train
2018,8,ship,train
2019,6,frog,train
2020,9,truck,train
2021,0,airplane,train
2022,7,horse,train
2023,1,automobile,train
2024,9,truck,train
2025,3,cat,train
2026,5,dog,train
2027,0,airplane,train
2028,5,dog,train
2029,1,automobile,train
2030,7,horse,train
2031,8,ship,train
2032,9,truck,train
2033,2,bird,train
2034,0,airplane,train
2035,0,airplane,train
2036,8,ship,train
2037,1,automobile,train
2038,1,automobile,train
2039,1,automobile,train
2040,6,frog,train
2041,2,bird,train
2042,3,cat,train
2043,6,frog,train
2044,2,bird,train
2045,7,horse,train
2046,1,automobile,train
2047,9,truck,train
2048,3,cat,train
2049,7,horse,train
2050,6,frog,train
2051,3,cat,train
2052,1,automobile,train
2053,0,airplane,train
2054,5,dog,train
2055,9,truck,train
2056,4,deer,train
2057,3,cat,train
2058,9,truck,train
2059,5,dog,train
2060,0,airplane,train
2061,9,truck,train
2062,2,bird,train
2063,7,horse,train
2064,5,dog,train
2065,8,ship,train
2066,0,airplane,train
2067,1,automobile,train
2068,3,cat,train
2069,4,deer,train
2070,8,ship,train
2071,5,dog,train
2072,1,automobile,train
2073,5,dog,train
2074,7,horse,train
2075,7,horse,train
2076,2,bird,train
2077,8,ship,train
2078,4,deer,train
2079,2,bird,train
2080,2,bird,train
2081,5,dog,train
2082,3,cat,train
2083,3,cat,train
2084,1,automobile,train
2085,4,deer,train
2086,9,truck,train
2087,2,bird,train
2088,4,deer,train
2089,5,dog,train
2090,2,bird,train
2091,2,bird,train
2092,3,cat,train
2093,2,bird,train
2094,1,automobile,train
2095,5,dog,train
2096,8,ship,train
2097,9,truck,train
2098,2,bird,train
2099,6,frog,train
2100,6,frog,train
2101,1,automobile,train
2102,7,horse,train
2103,7,horse,train
2104,5,dog,train
2105,4,deer,train
2106,4,deer,train
2107,0,airplane,train
2108,5,dog,train
2109,8,ship,train
2110,8,ship,train
2111,6,frog,train
2112,6,frog,train
2113,7,horse,train
2114,2,bird,train
2115,6,frog,train
2116,4,deer,train
2117,5,dog,train
2118,1,automobile,train
2119,7,horse,train
2120,5,dog,train
2121,2,bird,train
2122,4,deer,train
2123,4,deer,train
2124,6,frog,train
2125,5,dog,train
2126,2,bird,train
2127,3,cat,train
2128,8,ship,train
2129,9,truck,train
2130,3,cat,train
2131,4,deer,train
2132,3,cat,train
2133,2,bird,train
2134,6,frog,train
2135,7,horse,train
2136,2,bird,train
2137,3,cat,train
2138,2,bird,train
2139,7,horse,train
2140,7,horse,train
2141,3,cat,train
2142,0,airplane,train
2143,1,automobile,train
2144,4,deer,train
2145,0,airplane,train
2146,6,frog,train
2147,5,dog,train
2148,5,dog,train
2149,1,automobile,train
2150,6,frog,train
2151,7,horse,train
2152,6,frog,train
2153,1,automobile,train
2154,3,cat,train
2155,4,deer,train
2156,0,airplane,train
2157,9,truck,train
2158,9,truck,train
2159,6,frog,train
2160,8,ship,train
2161,8,ship,train
2162,3,cat,train
2163,2,bird,train
2164,3,cat,train
2165,3,cat,train
2166,8,ship,train
2167,5,dog,train
2168,3,cat,train
2169,0,airplane,train
2170,9,truck,train
2171,0,airplane,train
2172,8,ship,train
2173,1,automobile,train
2174,3,cat,train
2175,4,deer,train
2176,8,ship,train
2177,2,bird,train
2178,4,deer,train
2179,6,frog,train
2180,1,automobile,train
2181,3,cat,train
2182,5,dog,train
2183,5,dog,train
2184,1,automobile,train
2185,1,automobile,train
2186,1,automobile,train
2187,9,truck,train
2188,5,dog,train
2189,0,airplane,train
2190,4,deer,train
2191,2,bird,train
2192,9,truck,train
2193,2,bird,train
2194,5,dog,train
2195,7,horse,train
2196,4,deer,train
2197,3,cat,train
2198,3,cat,train
2199,9,truck,train
2200,1,automobile,train
2201,7,horse,train
2202,2,bird,train
2203,6,frog,train
2204,1,automobile,train
2205,2,bird,train
2206,9,truck,train
2207,7,horse,train
2208,9,truck,train
2209,0,airplane,train
2210,4,deer,train
2211,7,horse,train
2212,8,ship,train
2213,4,deer,train
2214,9,truck,train
2215,9,truck,train
2216,4,deer,train
2217,2,bird,train
2218,9,truck,train
2219,9,truck,train
2220,8,ship,train
2221,8,ship,train
2222,6,frog,train
2223,3,cat,train
2224,2,bird,train
2225,4,deer,train
2226,6,frog,train
2227,1,automobile,train
2228,7,horse,train
2229,8,ship,train
2230,2,bird,train
2231,5,dog,train
2232,8,ship,train
2233,0,airplane,train
2234,4,deer,train
2235,4,deer,train
2236,5,dog,train
2237,2,bird,train
2238,4,deer,train
2239,6,frog,train
2240,5,dog,train
2241,6,frog,train
2242,5,dog,train
2243,7,horse,train
2244,7,horse,train
2245,4,deer,train
2246,5,dog,train
2247,2,bird,train
2248,0,airplane,train
2249,1,automobile,train
2250,1,automobile,train
2251,9,truck,train
2252,6,frog,train
2253,4,deer,train
2254,3,cat,train
2255,8,ship,train
2256,7,horse,train
2257,4,deer,train
2258,0,airplane,train
2259,1,automobile,train
2260,5,dog,train
2261,5,dog,train
2262,0,airplane,train
2263,7,horse,train
2264,0,airplane,train
2265,8,ship,train
2266,5,dog,train
2267,6,frog,train
2268,1,automobile,train
2269,2,bird,train
2270,3,cat,train
2271,5,dog,train
2272,8,ship,train
2273,9,truck,train
2274,6,frog,train
2275,7,horse,train
2276,6,frog,train
2277,0,airplane,train
2278,7,horse,train
2279,3,cat,train
2280,1,automobile,train
2281,9,truck,train
2282,4,deer,train
2283,1,automobile,train
2284,8,ship,train
2285,8,ship,train
2286,1,automobile,train
2287,0,airplane,train
2288,6,frog,train
2289,1,automobile,train
2290,7,horse,train
2291,2,bird,train
2292,5,dog,train
2293,4,deer,train
2294,5,dog,train
2295,6,frog,train
2296,6,frog,train
2297,4,deer,train
2298,8,ship,train
2299,6,frog,train
2300,4,deer,train
2301,7,horse,train
2302,9,truck,train
2303,9,truck,train
2304,4,deer,train
2305,5,dog,train
2306,1,automobile,train
2307,3,cat,train
2308,9,truck,train
2309,8,ship,train
2310,6,frog,train
2311,7,horse,train
2312,3,cat,train
2313,9,truck,train
2314,5,dog,train
2315,2,bird,train
2316,5,dog,train
2317,2,bird,train
2318,1,automobile,train
2319,7,horse,train
2320,1,automobile,train
2321,7,horse,train
2322,0,airplane,train
2323,8,ship,train
2324,3,cat,train
2325,8,ship,train
2326,3,cat,train
2327,4,deer,train
2328,1,automobile,train
2329,4,deer,train
2330,0,airplane,train
2331,7,horse,train
2332,9,truck,train
2333,8,ship,train
2334,5,dog,train
2335,5,dog,train
2336,6,frog,train
2337,3,cat,train
2338,9,truck,train
2339,1,automobile,train
2340,2,bird,train
2341,0,airplane,train
2342,0,airplane,train
2343,2,bird,train
2344,8,ship,train
2345,0,airplane,train
2346,2,bird,train
2347,9,truck,train
2348,3,cat,train
2349,2,bird,train
2350,0,airplane,train
2351,9,truck,train
2352,9,truck,train
2353,3,cat,train
2354,2,bird,train
2355,0,airplane,train
2356,6,frog,train
2357,9,truck,train
2358,7,horse,train
2359,3,cat,train
2360,7,horse,train
2361,5,dog,train
2362,1,automobile,train
2363,4,deer,train
2364,6,frog,train
2365,0,airplane,train
2366,7,horse,train
2367,5,dog,train
2368,8,ship,train
2369,6,frog,train
2370,7,horse,train
2371,5,dog,train
2372,2,bird,train
2373,5,dog,train
2374,5,dog,train
2375,3,cat,train
2376,3,cat,train
2377,2,bird,train
2378,2,bird,train
2379,9,truck,train
2380,9,truck,train
2381,8,ship,train
2382,8,ship,train
2383,3,cat,train
2384,5,dog,train
2385,4,deer,train
2386,3,cat,train
2387,2,bird,train
2388,8,ship,train
2389,1,automobile,train
2390,1,automobile,train
2391,0,airplane,train
2392,7,horse,train
2393,2,bird,train
2394,1,automobile,train
2395,8,ship,train
2396,7,horse,train
2397,7,horse,train
2398,5,dog,train
2399,7,horse,train
2400,6,frog,train
2401,0,airplane,train
2402,4,deer,train
2403,0,airplane,train
2404,3,cat,train
2405,7,horse,train
2406,3,cat,train
2407,6,frog,train
2408,2,bird,train
2409,6,frog,train
2410,5,dog,train
2411,6,frog,train
2412,3,cat,train
2413,0,airplane,train
2414,3,cat,train
2415,4,deer,train
2416,5,dog,train
2417,8,ship,train
2418,4,deer,train
2419,4,deer,train
2420,0,airplane,train
2421,0,airplane,train
2422,1,automobile,train
2423,0,airplane,train
2424,6,frog,train
2425,3,cat,train
2426,8,ship,train
2427,0,airplane,train
